ville,pays,latitude,longitude,timestamp_utc,date,heure,jour_semaine,is_weekend,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Antananarivo,MG,-18.8792,47.5079,2026-02-01T10:00:00Z,2026-02-01,10,Sunday,True,1,78.94,0.02,0.1,21.71,0.08,0.51,0.69,0.18
Antananarivo,MG,-18.8792,47.5079,2026-02-01T11:00:00Z,2026-02-01,11,Sunday,True,1,80.57,0.01,0.1,21.72,0.06,0.52,0.66,0.16
Antananarivo,MG,-18.8792,47.5079,2026-02-01T12:00:00Z,2026-02-01,12,Sunday,True,1,81.66,0.01,0.11,20.46,0.06,0.52,0.69,0.14
Antananarivo,MG,-18.8792,47.5079,2026-02-01T13:00:00Z,2026-02-01,13,Sunday,True,1,82.59,0.02,0.14,17.67,0.06,0.54,0.78,0.16
Antananarivo,MG,-18.8792,47.5079,2026-02-01T14:00:00Z,2026-02-01,14,Sunday,True,1,84.7,0.02,0.22,15.07,0.07,0.57,0.98,0.2
Antananarivo,MG,-18.8792,47.5079,2026-02-01T15:00:00Z,2026-02-01,15,Sunday,True,1,86.27,0.01,0.3,13.71,0.08,0.64,1.17,0.24
Antananarivo,MG,-18.8792,47.5079,2026-02-01T16:00:00Z,2026-02-01,16,Sunday,True,1,87.25,0,0.37,13.03,0.09,0.72,1.33,0.29
Antananarivo,MG,-18.8792,47.5079,2026-02-01T17:00:00Z,2026-02-01,17,Sunday,True,1,88.02,0,0.4,12.85,0.1,0.78,1.45,0.31
Antananarivo,MG,-18.8792,47.5079,2026-02-01T18:00:00Z,2026-02-01,18,Sunday,True,1,87.27,0,0.39,13.12,0.1,0.8,1.46,0.29
Antananarivo,MG,-18.8792,47.5079,2026-02-01T19:00:00Z,2026-02-01,19,Sunday,True,1,85.56,0,0.38,13.84,0.1,0.81,1.46,0.28
Antananarivo,MG,-18.8792,47.5079,2026-02-01T20:00:00Z,2026-02-01,20,Sunday,True,1,84.64,0,0.38,14.47,0.1,0.81,1.44,0.27
Antananarivo,MG,-18.8792,47.5079,2026-02-01T21:00:00Z,2026-02-01,21,Sunday,True,1,82.36,0,0.35,15.25,0.1,0.77,1.27,0.23
Antananarivo,MG,-18.8792,47.5079,2026-02-01T22:00:00Z,2026-02-01,22,Sunday,True,1,79.04,0,0.31,16.77,0.1,0.66,1.09,0.21
Antananarivo,MG,-18.8792,47.5079,2026-02-01T23:00:00Z,2026-02-01,23,Sunday,True,1,76.54,0,0.28,18.34,0.11,0.65,1.07,0.21
Antananarivo,MG,-18.8792,47.5079,2026-02-02T00:00:00Z,2026-02-02,0,Monday,False,1,74.67,0,0.27,19.99,0.12,0.67,1.14,0.21
Antananarivo,MG,-18.8792,47.5079,2026-02-02T01:00:00Z,2026-02-02,1,Monday,False,1,73.71,0,0.27,21.19,0.13,0.7,1.3,0.22
Antananarivo,MG,-18.8792,47.5079,2026-02-02T02:00:00Z,2026-02-02,2,Monday,False,1,73.68,0,0.28,21.48,0.13,0.78,1.53,0.24
Antananarivo,MG,-18.8792,47.5079,2026-02-02T03:00:00Z,2026-02-02,3,Monday,False,1,74.45,0,0.3,21.76,0.14,0.88,1.77,0.27
Antananarivo,MG,-18.8792,47.5079,2026-02-02T04:00:00Z,2026-02-02,4,Monday,False,1,77.49,0.02,0.35,22.01,0.17,1.03,2.19,0.32
Antananarivo,MG,-18.8792,47.5079,2026-02-02T05:00:00Z,2026-02-02,5,Monday,False,1,80.85,0.05,0.37,22.54,0.19,1.16,2.62,0.36
Antananarivo,MG,-18.8792,47.5079,2026-02-02T06:00:00Z,2026-02-02,6,Monday,False,1,81.88,0.06,0.35,23.47,0.2,1.2,2.73,0.38
Antananarivo,MG,-18.8792,47.5079,2026-02-02T07:00:00Z,2026-02-02,7,Monday,False,1,74.92,0.03,0.23,27.62,0.18,0.89,1.9,0.27
Antananarivo,MG,-18.8792,47.5079,2026-02-02T08:00:00Z,2026-02-02,8,Monday,False,1,72.37,0.03,0.16,28.21,0.16,0.8,1.58,0.24
Antananarivo,MG,-18.8792,47.5079,2026-02-02T09:00:00Z,2026-02-02,9,Monday,False,1,70.85,0.03,0.11,28.55,0.15,0.78,1.45,0.21
Antananarivo,MG,-18.8792,47.5079,2026-02-02T10:00:00Z,2026-02-02,10,Monday,False,1,69.41,0.02,0.09,30.25,0.13,0.76,1.39,0.2
Antananarivo,MG,-18.8792,47.5079,2026-02-02T11:00:00Z,2026-02-02,11,Monday,False,1,69.38,0.02,0.1,30.28,0.13,0.79,1.43,0.21
Antananarivo,MG,-18.8792,47.5079,2026-02-02T12:00:00Z,2026-02-02,12,Monday,False,1,69.5,0.02,0.12,30.01,0.12,0.77,1.36,0.19
Antananarivo,MG,-18.8792,47.5079,2026-02-02T13:00:00Z,2026-02-02,13,Monday,False,1,70.41,0.02,0.17,27.96,0.12,0.71,1.31,0.2
Antananarivo,MG,-18.8792,47.5079,2026-02-02T14:00:00Z,2026-02-02,14,Monday,False,1,73.44,0.02,0.27,25.31,0.12,0.7,1.4,0.22
Antananarivo,MG,-18.8792,47.5079,2026-02-02T15:00:00Z,2026-02-02,15,Monday,False,1,77.08,0.01,0.39,23.5,0.12,0.72,1.56,0.27
Antananarivo,MG,-18.8792,47.5079,2026-02-02T16:00:00Z,2026-02-02,16,Monday,False,1,85.13,0,0.58,20.7,0.15,0.98,2.24,0.39
Antananarivo,MG,-18.8792,47.5079,2026-02-02T17:00:00Z,2026-02-02,17,Monday,False,1,98.18,0,0.78,17.27,0.17,1.48,3.31,0.52
Antananarivo,MG,-18.8792,47.5079,2026-02-02T18:00:00Z,2026-02-02,18,Monday,False,1,109.59,0,0.9,14.79,0.18,1.96,4.02,0.59
Antananarivo,MG,-18.8792,47.5079,2026-02-02T19:00:00Z,2026-02-02,19,Monday,False,1,118.47,0.01,0.96,13.14,0.19,2.35,4.47,0.65
Antananarivo,MG,-18.8792,47.5079,2026-02-02T20:00:00Z,2026-02-02,20,Monday,False,1,122.35,0.01,0.99,12.46,0.17,2.51,4.45,0.64
Antananarivo,MG,-18.8792,47.5079,2026-02-02T21:00:00Z,2026-02-02,21,Monday,False,1,119.2,0,0.93,12.51,0.14,2.35,3.83,0.59
Antananarivo,MG,-18.8792,47.5079,2026-02-02T22:00:00Z,2026-02-02,22,Monday,False,1,113.45,0,0.82,13.06,0.12,2.1,3.2,0.55
Antananarivo,MG,-18.8792,47.5079,2026-02-02T23:00:00Z,2026-02-02,23,Monday,False,1,108.53,0,0.72,13.71,0.1,1.92,2.81,0.5
Antananarivo,MG,-18.8792,47.5079,2026-02-03T00:00:00Z,2026-02-03,0,Tuesday,False,1,103.89,0,0.64,14.77,0.1,1.75,2.53,0.43
Antananarivo,MG,-18.8792,47.5079,2026-02-03T01:00:00Z,2026-02-03,1,Tuesday,False,1,103.85,0,0.62,14.07,0.1,1.8,2.57,0.39
Antananarivo,MG,-18.8792,47.5079,2026-02-03T02:00:00Z,2026-02-03,2,Tuesday,False,1,108.38,0.01,0.67,11.39,0.08,2.02,2.89,0.43
Antananarivo,MG,-18.8792,47.5079,2026-02-03T03:00:00Z,2026-02-03,3,Tuesday,False,1,113.71,0.01,0.75,9.43,0.1,2.27,3.37,0.56
Antananarivo,MG,-18.8792,47.5079,2026-02-03T04:00:00Z,2026-02-03,4,Tuesday,False,1,124.34,0.1,0.81,8.31,0.15,2.7,4.62,0.72
Antananarivo,MG,-18.8792,47.5079,2026-02-03T05:00:00Z,2026-02-03,5,Tuesday,False,1,136.16,0.26,0.74,9.07,0.19,3.16,6.13,0.66
Antananarivo,MG,-18.8792,47.5079,2026-02-03T06:00:00Z,2026-02-03,6,Tuesday,False,1,143,0.24,0.64,13.68,0.2,3.69,7.15,0.7
Antananarivo,MG,-18.8792,47.5079,2026-02-03T07:00:00Z,2026-02-03,7,Tuesday,False,1,76.2,0.04,0.18,35.09,0.22,0.79,1.74,0.32
Antananarivo,MG,-18.8792,47.5079,2026-02-03T08:00:00Z,2026-02-03,8,Tuesday,False,1,68.87,0.02,0.1,37.51,0.18,0.61,1.22,0.26
Antananarivo,MG,-18.8792,47.5079,2026-02-03T09:00:00Z,2026-02-03,9,Tuesday,False,1,67.72,0.02,0.08,36.82,0.16,0.63,1.15,0.24
Antananarivo,MG,-18.8792,47.5079,2026-02-03T10:00:00Z,2026-02-03,10,Tuesday,False,1,67.81,0.02,0.07,35.51,0.14,0.65,1.1,0.24
Antananarivo,MG,-18.8792,47.5079,2026-02-03T11:00:00Z,2026-02-03,11,Tuesday,False,1,67.91,0.02,0.08,34.1,0.13,0.64,1.1,0.24
Antananarivo,MG,-18.8792,47.5079,2026-02-03T12:00:00Z,2026-02-03,12,Tuesday,False,1,68.13,0.02,0.1,32.85,0.12,0.63,1.09,0.24
Antananarivo,MG,-18.8792,47.5079,2026-02-03T13:00:00Z,2026-02-03,13,Tuesday,False,1,69.68,0.02,0.15,30.55,0.12,0.66,1.22,0.28
Antananarivo,MG,-18.8792,47.5079,2026-02-03T14:00:00Z,2026-02-03,14,Tuesday,False,1,73.46,0.02,0.26,27.78,0.13,0.76,1.54,0.35
Antananarivo,MG,-18.8792,47.5079,2026-02-03T15:00:00Z,2026-02-03,15,Tuesday,False,1,78.03,0.01,0.39,25.64,0.14,0.89,1.91,0.42
Antananarivo,MG,-18.8792,47.5079,2026-02-03T16:00:00Z,2026-02-03,16,Tuesday,False,1,88.68,0,0.65,21.43,0.17,1.3,2.92,0.54
Antananarivo,MG,-18.8792,47.5079,2026-02-03T17:00:00Z,2026-02-03,17,Tuesday,False,1,106.28,0.01,0.95,17.03,0.2,2.01,4.42,0.73
Antananarivo,MG,-18.8792,47.5079,2026-02-03T18:00:00Z,2026-02-03,18,Tuesday,False,1,121.64,0.01,1.13,14.22,0.23,2.68,5.4,0.93
Antananarivo,MG,-18.8792,47.5079,2026-02-03T19:00:00Z,2026-02-03,19,Tuesday,False,1,135.48,0.01,1.28,12.08,0.26,3.14,6.14,1.19
Antananarivo,MG,-18.8792,47.5079,2026-02-03T20:00:00Z,2026-02-03,20,Tuesday,False,1,145.36,0.01,1.39,9.98,0.26,3.33,6.36,1.32
Antananarivo,MG,-18.8792,47.5079,2026-02-03T21:00:00Z,2026-02-03,21,Tuesday,False,1,147.11,0.01,1.39,8.14,0.21,3.2,5.67,1.24
Antananarivo,MG,-18.8792,47.5079,2026-02-03T22:00:00Z,2026-02-03,22,Tuesday,False,1,146.23,0.01,1.31,6.7,0.17,3.17,5.29,1.1
Antananarivo,MG,-18.8792,47.5079,2026-02-03T23:00:00Z,2026-02-03,23,Tuesday,False,1,145.94,0.02,1.23,5.79,0.14,3.29,5.32,0.95
Antananarivo,MG,-18.8792,47.5079,2026-02-04T00:00:00Z,2026-02-04,0,Wednesday,False,1,145.14,0.02,1.15,5.4,0.12,3.39,5.4,0.76
Antananarivo,MG,-18.8792,47.5079,2026-02-04T01:00:00Z,2026-02-04,1,Wednesday,False,1,141.16,0.02,1.05,5.81,0.1,3.33,5.3,0.62
Antananarivo,MG,-18.8792,47.5079,2026-02-04T02:00:00Z,2026-02-04,2,Wednesday,False,1,140.14,0.02,0.99,5.37,0.09,3.4,5.17,0.54
Antananarivo,MG,-18.8792,47.5079,2026-02-04T03:00:00Z,2026-02-04,3,Wednesday,False,1,141.79,0.03,0.98,4.97,0.09,0,0,0.53
Antananarivo,MG,-18.8792,47.5079,2026-02-04T04:00:00Z,2026-02-04,4,Wednesday,False,1,149.41,0.2,0.84,5.18,0.13,3.92,6.32,0.56
Antananarivo,MG,-18.8792,47.5079,2026-02-04T05:00:00Z,2026-02-04,5,Wednesday,False,1,157.75,0.34,0.71,7.68,0.16,4.39,7.87,0.56
Antananarivo,MG,-18.8792,47.5079,2026-02-04T06:00:00Z,2026-02-04,6,Wednesday,False,1,159.26,0.26,0.59,12.59,0.17,4.9,8.74,0.65
Antananarivo,MG,-18.8792,47.5079,2026-02-04T07:00:00Z,2026-02-04,7,Wednesday,False,1,88.52,0.05,0.17,21.03,0.18,1.19,2.31,0.34
Antananarivo,MG,-18.8792,47.5079,2026-02-04T08:00:00Z,2026-02-04,8,Wednesday,False,1,79.13,0.04,0.12,21.36,0.17,0.88,1.68,0.28
Antananarivo,MG,-18.8792,47.5079,2026-02-04T09:00:00Z,2026-02-04,9,Wednesday,False,1,77.56,0.03,0.1,21.41,0.17,0.92,1.67,0.29
Antananarivo,MG,-18.8792,47.5079,2026-02-04T10:00:00Z,2026-02-04,10,Wednesday,False,1,78.53,0.03,0.12,21.37,0.17,0,0,0.32
Antananarivo,MG,-18.8792,47.5079,2026-02-04T11:00:00Z,2026-02-04,11,Wednesday,False,1,80.03,0.03,0.15,20.61,0.18,1.19,2.03,0.35
Antananarivo,MG,-18.8792,47.5079,2026-02-04T12:00:00Z,2026-02-04,12,Wednesday,False,1,81.34,0.03,0.19,19.63,0.19,1.29,2.17,0.35
Antananarivo,MG,-18.8792,47.5079,2026-02-04T13:00:00Z,2026-02-04,13,Wednesday,False,1,81.41,0.02,0.24,18.4,0.18,1.31,2.18,0.36
Antananarivo,MG,-18.8792,47.5079,2026-02-04T14:00:00Z,2026-02-04,14,Wednesday,False,1,82.23,0.03,0.29,17.41,0.18,1.33,2.22,0.35
Antananarivo,MG,-18.8792,47.5079,2026-02-04T15:00:00Z,2026-02-04,15,Wednesday,False,1,83.62,0.02,0.36,16.63,0.18,1.35,2.33,0.35
Antananarivo,MG,-18.8792,47.5079,2026-02-04T16:00:00Z,2026-02-04,16,Wednesday,False,1,92.95,0.01,0.61,13.79,0.18,1.69,3.38,0.43
Antananarivo,MG,-18.8792,47.5079,2026-02-04T17:00:00Z,2026-02-04,17,Wednesday,False,1,110.9,0.02,0.91,10.3,0.19,2.42,5.22,0.55
Antananarivo,MG,-18.8792,47.5079,2026-02-04T18:00:00Z,2026-02-04,18,Wednesday,False,1,126.83,0.02,1.09,7.88,0.2,3.12,6.39,0.64
Antananarivo,MG,-18.8792,47.5079,2026-02-04T19:00:00Z,2026-02-04,19,Wednesday,False,1,139.54,0.03,1.2,6.16,0.19,3.57,6.87,0.69
Antananarivo,MG,-18.8792,47.5079,2026-02-04T20:00:00Z,2026-02-04,20,Wednesday,False,1,146.59,0.04,1.24,5.1,0.16,3.67,6.65,0.63
Antananarivo,MG,-18.8792,47.5079,2026-02-04T21:00:00Z,2026-02-04,21,Wednesday,False,1,144.03,0.03,1.19,4.54,0.12,3.38,5.67,0.54
Antananarivo,MG,-18.8792,47.5079,2026-02-04T22:00:00Z,2026-02-04,22,Wednesday,False,1,138.43,0.03,1.08,4.34,0.1,3.15,4.91,0.47
Antananarivo,MG,-18.8792,47.5079,2026-02-04T23:00:00Z,2026-02-04,23,Wednesday,False,1,134.2,0.03,0.99,4.15,0.08,3.06,4.49,0.37
Antananarivo,MG,-18.8792,47.5079,2026-02-05T00:00:00Z,2026-02-05,0,Thursday,False,1,127.78,0.02,0.89,4.27,0.06,2.85,3.92,0.29
Antananarivo,MG,-18.8792,47.5079,2026-02-05T01:00:00Z,2026-02-05,1,Thursday,False,1,119.29,0.02,0.79,4.45,0.06,2.48,3.34,0.26
Antananarivo,MG,-18.8792,47.5079,2026-02-05T02:00:00Z,2026-02-05,2,Thursday,False,1,114.99,0.02,0.75,4.14,0.06,2.17,3.05,0.28
Antananarivo,MG,-18.8792,47.5079,2026-02-05T03:00:00Z,2026-02-05,3,Thursday,False,1,113.68,0.03,0.74,3.86,0.06,2.02,3,0.31
Antananarivo,MG,-18.8792,47.5079,2026-02-05T04:00:00Z,2026-02-05,4,Thursday,False,1,114.63,0.12,0.65,4.02,0.1,2,3.53,0.38
Antananarivo,MG,-18.8792,47.5079,2026-02-05T05:00:00Z,2026-02-05,5,Thursday,False,1,116.8,0.28,0.48,5.58,0.13,2.17,4.46,0.45
Antananarivo,MG,-18.8792,47.5079,2026-02-05T06:00:00Z,2026-02-05,6,Thursday,False,1,117.4,0.23,0.42,9.71,0.16,2.45,5.13,0.61
Antananarivo,MG,-18.8792,47.5079,2026-02-05T07:00:00Z,2026-02-05,7,Thursday,False,1,76.1,0.06,0.16,18.01,0.17,0.92,1.96,0.34
Antananarivo,MG,-18.8792,47.5079,2026-02-05T08:00:00Z,2026-02-05,8,Thursday,False,1,68.19,0.04,0.11,20.01,0.15,0.72,1.43,0.28
Antananarivo,MG,-18.8792,47.5079,2026-02-05T09:00:00Z,2026-02-05,9,Thursday,False,1,66.59,0.03,0.09,20.72,0.15,0.72,1.34,0.27
Antananarivo,MG,-18.8792,47.5079,2026-02-05T10:00:00Z,2026-02-05,10,Thursday,False,1,66.13,0.03,0.09,22.8,0.12,0.67,1.13,0.25
Antananarivo,MG,-18.8792,47.5079,2026-02-05T11:00:00Z,2026-02-05,11,Thursday,False,1,64.54,0.02,0.09,25.39,0.1,0.59,0.93,0.22
Antananarivo,MG,-18.8792,47.5079,2026-02-05T12:00:00Z,2026-02-05,12,Thursday,False,1,63.31,0.02,0.1,26.84,0.09,0.52,0.81,0.21
Antananarivo,MG,-18.8792,47.5079,2026-02-05T13:00:00Z,2026-02-05,13,Thursday,False,1,63.09,0.02,0.12,27.12,0.08,0.52,0.83,0.23
Antananarivo,MG,-18.8792,47.5079,2026-02-05T14:00:00Z,2026-02-05,14,Thursday,False,1,63.78,0.03,0.15,26.5,0.08,0.57,1.05,0.28
Antananarivo,MG,-18.8792,47.5079,2026-02-05T15:00:00Z,2026-02-05,15,Thursday,False,1,65.12,0.02,0.2,25.68,0.09,0.67,1.35,0.32
Antananarivo,MG,-18.8792,47.5079,2026-02-05T16:00:00Z,2026-02-05,16,Thursday,False,1,68.37,0,0.31,23.29,0.11,0.86,1.83,0.4
Antananarivo,MG,-18.8792,47.5079,2026-02-05T17:00:00Z,2026-02-05,17,Thursday,False,1,74.54,0,0.41,20.66,0.13,1.09,2.42,0.46
Antananarivo,MG,-18.8792,47.5079,2026-02-05T18:00:00Z,2026-02-05,18,Thursday,False,1,79.38,0,0.47,18.66,0.13,1.24,2.78,0.38
Antananarivo,MG,-18.8792,47.5079,2026-02-05T19:00:00Z,2026-02-05,19,Thursday,False,1,81.1,0,0.5,16.63,0.12,1.26,2.87,0.31
Antananarivo,MG,-18.8792,47.5079,2026-02-05T20:00:00Z,2026-02-05,20,Thursday,False,1,82.38,0,0.52,14.99,0.11,1.26,2.85,0.29
Antananarivo,MG,-18.8792,47.5079,2026-02-05T21:00:00Z,2026-02-05,21,Thursday,False,1,81.54,0,0.5,13.79,0.09,1.21,2.65,0.26
Antananarivo,MG,-18.8792,47.5079,2026-02-05T22:00:00Z,2026-02-05,22,Thursday,False,1,80.55,0,0.49,13.04,0.08,1.2,2.55,0.23
Antananarivo,MG,-18.8792,47.5079,2026-02-05T23:00:00Z,2026-02-05,23,Thursday,False,1,80.41,0,0.48,12.33,0.07,1.23,2.46,0.21
Antananarivo,MG,-18.8792,47.5079,2026-02-06T00:00:00Z,2026-02-06,0,Friday,False,1,79.83,0,0.46,11.92,0.06,1.24,2.36,0.2
Antananarivo,MG,-18.8792,47.5079,2026-02-06T01:00:00Z,2026-02-06,1,Friday,False,1,79.3,0,0.44,11.7,0.06,1.26,2.35,0.2
Antananarivo,MG,-18.8792,47.5079,2026-02-06T02:00:00Z,2026-02-06,2,Friday,False,1,79.05,0,0.43,11.35,0.06,1.32,2.49,0.22
Antananarivo,MG,-18.8792,47.5079,2026-02-06T03:00:00Z,2026-02-06,3,Friday,False,1,79.75,0.01,0.45,11.07,0.06,1.4,2.71,0.25
Antananarivo,MG,-18.8792,47.5079,2026-02-06T04:00:00Z,2026-02-06,4,Friday,False,1,82.57,0.07,0.41,11.34,0.09,1.54,3.27,0.3
Antananarivo,MG,-18.8792,47.5079,2026-02-06T05:00:00Z,2026-02-06,5,Friday,False,1,86.49,0.16,0.32,12.97,0.11,1.73,3.97,0.38
Antananarivo,MG,-18.8792,47.5079,2026-02-06T06:00:00Z,2026-02-06,6,Friday,False,1,88.67,0.14,0.27,16.33,0.14,1.93,4.46,0.51
Antananarivo,MG,-18.8792,47.5079,2026-02-06T07:00:00Z,2026-02-06,7,Friday,False,1,71.67,0.05,0.13,24.53,0.17,1.07,2.55,0.35
Antananarivo,MG,-18.8792,47.5079,2026-02-06T08:00:00Z,2026-02-06,8,Friday,False,1,68.15,0.04,0.09,27.84,0.16,0.96,2.14,0.31
Antananarivo,MG,-18.8792,47.5079,2026-02-06T09:00:00Z,2026-02-06,9,Friday,False,1,67.48,0.03,0.08,28.89,0.17,1.04,2.14,0.31
Antananarivo,MG,-18.8792,47.5079,2026-02-06T10:00:00Z,2026-02-06,10,Friday,False,1,67.8,0.02,0.09,32.19,0.16,1.12,2.08,0.29
Antananarivo,MG,-18.8792,47.5079,2026-02-06T11:00:00Z,2026-02-06,11,Friday,False,1,67.32,0.02,0.09,35.77,0.14,1.17,1.97,0.27
Antananarivo,MG,-18.8792,47.5079,2026-02-06T12:00:00Z,2026-02-06,12,Friday,False,1,67.11,0.02,0.1,36.28,0.13,1.21,1.93,0.26
Antananarivo,MG,-18.8792,47.5079,2026-02-06T13:00:00Z,2026-02-06,13,Friday,False,1,67.33,0.02,0.12,35.19,0.12,1.24,1.92,0.27
Antananarivo,MG,-18.8792,47.5079,2026-02-06T14:00:00Z,2026-02-06,14,Friday,False,1,68.13,0.02,0.15,33.69,0.12,1.28,2.02,0.3
Antananarivo,MG,-18.8792,47.5079,2026-02-06T15:00:00Z,2026-02-06,15,Friday,False,1,69.25,0.02,0.2,32.12,0.11,1.3,2.16,0.3
Antananarivo,MG,-18.8792,47.5079,2026-02-06T16:00:00Z,2026-02-06,16,Friday,False,1,71.32,0,0.29,29.46,0.12,1.33,2.43,0.33
Antananarivo,MG,-18.8792,47.5079,2026-02-06T17:00:00Z,2026-02-06,17,Friday,False,1,75.12,0,0.36,26.75,0.14,1.4,2.74,0.37
Antananarivo,MG,-18.8792,47.5079,2026-02-06T18:00:00Z,2026-02-06,18,Friday,False,1,78.31,0,0.4,24.49,0.14,1.42,2.9,0.35
Antananarivo,MG,-18.8792,47.5079,2026-02-06T19:00:00Z,2026-02-06,19,Friday,False,1,80.17,0,0.44,22,0.14,1.42,3.07,0.33
Antananarivo,MG,-18.8792,47.5079,2026-02-06T20:00:00Z,2026-02-06,20,Friday,False,1,81.59,0,0.47,19.68,0.13,1.44,3.29,0.32
Antananarivo,MG,-18.8792,47.5079,2026-02-06T21:00:00Z,2026-02-06,21,Friday,False,1,80.72,0,0.46,17.7,0.12,1.37,3.21,0.28
Antananarivo,MG,-18.8792,47.5079,2026-02-06T22:00:00Z,2026-02-06,22,Friday,False,1,79.15,0,0.45,15.84,0.09,1.27,2.83,0.25
Antananarivo,MG,-18.8792,47.5079,2026-02-06T23:00:00Z,2026-02-06,23,Friday,False,1,78.12,0,0.43,14.19,0.07,1.16,2.46,0.23
Antananarivo,MG,-18.8792,47.5079,2026-02-07T00:00:00Z,2026-02-07,0,Saturday,True,1,76.67,0,0.41,12.97,0.06,1.05,2.19,0.23
Antananarivo,MG,-18.8792,47.5079,2026-02-07T01:00:00Z,2026-02-07,1,Saturday,True,1,75.96,0,0.41,11.53,0.05,1.02,2.11,0.24
Antananarivo,MG,-18.8792,47.5079,2026-02-07T02:00:00Z,2026-02-07,2,Saturday,True,1,76.76,0.01,0.43,9.91,0.05,1.08,2.16,0.25
Antananarivo,MG,-18.8792,47.5079,2026-02-07T03:00:00Z,2026-02-07,3,Saturday,True,1,78.59,0.01,0.47,8.71,0.05,1.17,2.29,0.27
Antananarivo,MG,-18.8792,47.5079,2026-02-07T04:00:00Z,2026-02-07,4,Saturday,True,1,82.78,0.09,0.43,8.14,0.07,1.32,2.79,0.31
Antananarivo,MG,-18.8792,47.5079,2026-02-07T05:00:00Z,2026-02-07,5,Saturday,True,1,87.98,0.2,0.37,8.81,0.1,1.51,3.48,0.37
Antananarivo,MG,-18.8792,47.5079,2026-02-07T06:00:00Z,2026-02-07,6,Saturday,True,1,91.85,0.18,0.37,10.96,0.11,1.73,4,0.53
Antananarivo,MG,-18.8792,47.5079,2026-02-07T07:00:00Z,2026-02-07,7,Saturday,True,1,69.59,0.04,0.15,25.79,0.13,0.7,1.57,0.28
Antananarivo,MG,-18.8792,47.5079,2026-02-07T08:00:00Z,2026-02-07,8,Saturday,True,1,68.96,0.02,0.11,29.83,0.12,0.69,1.36,0.24
Antananarivo,MG,-18.8792,47.5079,2026-02-07T09:00:00Z,2026-02-07,9,Saturday,True,1,69.52,0.02,0.09,30.33,0.12,0.73,1.36,0.25
Antananarivo,MG,-18.8792,47.5079,2026-02-07T10:00:00Z,2026-02-07,10,Saturday,True,1,72.12,0.02,0.09,31.91,0.11,0.81,1.4,0.24
Antananarivo,MG,-18.8792,47.5079,2026-02-07T11:00:00Z,2026-02-07,11,Saturday,True,1,73.64,0.02,0.08,33.14,0.1,0.91,1.44,0.23
Antananarivo,MG,-18.8792,47.5079,2026-02-07T12:00:00Z,2026-02-07,12,Saturday,True,1,73.76,0.02,0.08,32.77,0.09,0.97,1.47,0.22
Antananarivo,MG,-18.8792,47.5079,2026-02-07T13:00:00Z,2026-02-07,13,Saturday,True,1,74.31,0.03,0.11,30.52,0.09,1.05,1.59,0.27
Antananarivo,MG,-18.8792,47.5079,2026-02-07T14:00:00Z,2026-02-07,14,Saturday,True,1,75.71,0.03,0.16,27.82,0.11,1.14,1.76,0.36
Antananarivo,MG,-18.8792,47.5079,2026-02-07T15:00:00Z,2026-02-07,15,Saturday,True,1,77.33,0.02,0.26,25.89,0.12,1.21,1.92,0.43
Antananarivo,MG,-18.8792,47.5079,2026-02-07T16:00:00Z,2026-02-07,16,Saturday,True,1,82.71,0,0.46,21.86,0.13,1.44,2.52,0.5
Antananarivo,MG,-18.8792,47.5079,2026-02-07T17:00:00Z,2026-02-07,17,Saturday,True,1,93.01,0,0.65,17.59,0.14,1.87,3.53,0.55
Antananarivo,MG,-18.8792,47.5079,2026-02-07T18:00:00Z,2026-02-07,18,Saturday,True,1,101.76,0,0.76,14.46,0.14,2.27,4.39,0.53
Antananarivo,MG,-18.8792,47.5079,2026-02-07T19:00:00Z,2026-02-07,19,Saturday,True,1,107.18,0.01,0.8,12.21,0.13,2.48,4.83,0.48
Antananarivo,MG,-18.8792,47.5079,2026-02-07T20:00:00Z,2026-02-07,20,Saturday,True,1,109.51,0.01,0.81,10.83,0.12,2.47,4.64,0.45
Antananarivo,MG,-18.8792,47.5079,2026-02-07T21:00:00Z,2026-02-07,21,Saturday,True,1,107.01,0.01,0.76,9.92,0.09,2.23,4.07,0.41
Antananarivo,MG,-18.8792,47.5079,2026-02-07T22:00:00Z,2026-02-07,22,Saturday,True,1,104.36,0.01,0.71,9.17,0.07,2.01,3.54,0.4
Antananarivo,MG,-18.8792,47.5079,2026-02-07T23:00:00Z,2026-02-07,23,Saturday,True,1,102.86,0.01,0.68,8.64,0.07,1.85,3.26,0.37
Antananarivo,MG,-18.8792,47.5079,2026-02-08T00:00:00Z,2026-02-08,0,Sunday,True,1,100.2,0.01,0.64,8.58,0.06,1.68,3.01,0.35
Antananarivo,MG,-18.8792,47.5079,2026-02-08T01:00:00Z,2026-02-08,1,Sunday,True,1,97.92,0.01,0.6,8.35,0.06,1.58,2.89,0.34
Antananarivo,MG,-18.8792,47.5079,2026-02-08T02:00:00Z,2026-02-08,2,Sunday,True,1,98.07,0.02,0.59,7.49,0.06,1.57,2.87,0.34
Antananarivo,MG,-18.8792,47.5079,2026-02-08T03:00:00Z,2026-02-08,3,Sunday,True,1,99.71,0.03,0.6,6.71,0.06,1.59,2.84,0.36
Antananarivo,MG,-18.8792,47.5079,2026-02-08T04:00:00Z,2026-02-08,4,Sunday,True,1,103.8,0.1,0.58,6.24,0.08,1.77,3.38,0.39
